Entrez GeneID 1	Entrez GeneID 2	Pathophenotypic similarity
10594	26121	2.3119
10594	762	2.3119
10594	7287	2.3119
25814	6311	2.3119
2317	9820	2.3119
2200	4851	2.3118
7003	30813	2.3116
2316	2720	2.3115
10133	1462	2.3114
2317	6913	2.3113
83959	4070	2.3113
1296	4070	2.3113
3239	51715	2.3112
2934	3859	2.311
2934	3850	2.311
1836	1298	2.3109
5644	5651	2.3109
8200	3207	2.3105
2260	658	2.3105
23095	1959	2.3104
925	81704	2.3103
374462	64072	2.3102
5351	9509	2.3102
2317	2720	2.3102
2120	7066	2.31
4291	7066	2.31
7066	6455	2.31
7066	4170	2.31
7066	2322	2.31
7066	8021	2.31
7066	8028	2.31
7066	4026	2.31
7066	23365	2.31
7066	4869	2.31
7066	4066	2.31
7066	602	2.31
7066	8301	2.31
7066	8833	2.31
7066	54904	2.31
7066	1050	2.31
8643	5155	2.3098
8643	4330	2.3098
51684	5155	2.3098
51684	4330	2.3098
5155	6598	2.3098
6598	4330	2.3098
6785	285440	2.3097
34	37	2.3097
3549	6910	2.3097
2335	10786	2.3096
54658	10165	2.3095
2260	157570	2.3093
7490	1584	2.3092
7428	54949	2.3092
55764	2316	2.3091
1302	3549	2.3091
91179	2261	2.309
5744	2316	2.3088
5116	4882	2.3088
1298	8838	2.3087
4882	9451	2.3086
5663	6908	2.3085
4292	5002	2.3084
64840	4920	2.3084
4436	5002	2.3084
7067	7849	2.3083
4287	25814	2.3082
2956	3815	2.308
5395	3815	2.308
8842	6103	2.308
9968	10225	2.308
4292	657	2.3079
10913	10161	2.3079
4436	657	2.3079
128178	10161	2.3079
778	5961	2.3076
9782	59341	2.3075
24	1201	2.3074
1282	4070	2.3074
84059	3786	2.3073
1261	4070	2.3072
4070	5146	2.3072
50506	1482	2.3072
3315	10397	2.3071
10397	2705	2.3071
4688	64421	2.307
64421	653361	2.307
2719	26040	2.3069
2121	6913	2.3068
1301	4998	2.3067
2263	4853	2.3067
3858	3853	2.3067
3431	200942	2.3067
10558	57716	2.3066
7476	26040	2.3066
7169	5913	2.3066
613	5422	2.3065
56652	291	2.3064
94	81031	2.3064
8312	657	2.3064
7003	8419	2.3063
2990	3423	2.3062
2159	64805	2.3062
7369	6928	2.3062
8398	6908	2.3061
6872	1861	2.3059
10082	7476	2.3057
958	1991	2.3057
2316	9496	2.3056
7003	1545	2.3055
2261	9401	2.3055
2317	4010	2.3055
2771	788	2.3055
2120	3702	2.3054
4291	3702	2.3054
3702	6455	2.3054
3702	4170	2.3054
3702	2322	2.3054
3702	8021	2.3054
3702	8028	2.3054
3702	4026	2.3054
3702	23365	2.3054
3702	4869	2.3054
3702	4066	2.3054
3702	5159	2.3054
3702	602	2.3054
3702	8301	2.3054
3702	8833	2.3054
3702	54904	2.3054
3702	1050	2.3054
10558	10397	2.3053
6331	6262	2.305
2121	2719	2.3048
3861	3868	2.3048
326625	25974	2.3046
1832	10161	2.3045
5631	9516	2.3045
23095	4000	2.3045
3236	2317	2.3044
2261	2737	2.3044
26278	26090	2.3044
4860	695	2.3044
1410	2318	2.3043
26278	26353	2.3041
3293	367	2.304
5311	368	2.3038
2120	5669	2.3037
2120	200942	2.3037
4291	5669	2.3037
4291	200942	2.3037
6455	5669	2.3037
6455	200942	2.3037
4170	5669	2.3037
4170	200942	2.3037
2322	5669	2.3037
2322	200942	2.3037
5669	8021	2.3037
5669	8028	2.3037
5669	4026	2.3037
5669	23365	2.3037
5669	4869	2.3037
5669	4066	2.3037
5669	602	2.3037
5669	8301	2.3037
5669	613	2.3037
5669	8833	2.3037
5669	54904	2.3037
5669	1050	2.3037
8021	200942	2.3037
8028	200942	2.3037
4026	200942	2.3037
23365	200942	2.3037
4869	200942	2.3037
4066	200942	2.3037
6683	57679	2.3037
602	200942	2.3037
8301	200942	2.3037
613	200942	2.3037
8833	200942	2.3037
54904	200942	2.3037
200942	1050	2.3037
2201	6910	2.3035
1280	7227	2.3035
3047	5897	2.3035
3047	5896	2.3035
55764	1301	2.3034
1387	6197	2.3034
4068	5897	2.3033
4068	5896	2.3033
79813	546	2.303
60529	860	2.303
1387	25836	2.3029
54808	4313	2.3029
1374	6584	2.3028
6399	50485	2.3028
1421	26227	2.3026
2317	4853	2.3025
55812	7401	2.3024
286676	2248	2.3023
5742	2677	2.3023
117531	2248	2.3023
7007	2248	2.3023
2248	2299	2.3023
2248	9132	2.3023
2248	5962	2.3023
2248	64699	2.3023
2248	2070	2.3023
2248	79977	2.3023
51062	118813	2.3022
3845	8438	2.302
3845	83990	2.302
3845	8493	2.302
3845	9821	2.302
54880	4810	2.302
2538	344	2.3019
2617	4359	2.3019
91179	7227	2.3018
3778	2055	2.3018
6870	6795	2.3017
6866	6795	2.3017
6795	26012	2.3017
6795	60675	2.3017
9927	2617	2.3017
6445	1756	2.3014
3798	26278	2.3014
7306	1910	2.3014
4688	81704	2.3013
81704	653361	2.3013
1410	58	2.3012
2261	5447	2.3012
2260	7291	2.3012
4621	2317	2.3011
6708	1244	2.3011
50943	843	2.301
2202	1200	2.301
1280	8443	2.301
176	2317	2.3008
5745	3930	2.3007
3845	4595	2.3007
80144	6949	2.3006
341640	6949	2.3006
1811	1585	2.3005
6023	2261	2.3004
2335	207	2.3004
405753	23405	2.2998
91179	4998	2.2997
4261	4688	2.2997
4261	653361	2.2997
4688	8625	2.2997
4688	5994	2.2997
4688	5993	2.2997
1302	2316	2.2997
435	8659	2.2997
8625	653361	2.2997
5994	653361	2.2997
5993	653361	2.2997
4625	85366	2.2996
3854	6303	2.2996
6303	3872	2.2996
7043	7168	2.2994
7043	7139	2.2994
7168	8048	2.2994
7139	8048	2.2994
4703	1144	2.2993
4703	1134	2.2993
38	3938	2.2993
6870	190	2.2992
6866	190	2.2992
1811	65266	2.2992
7957	6323	2.2992
190	26012	2.2992
190	60675	2.2992
6323	378884	2.2992
959	7454	2.2991
999	3659	2.2991
120892	5428	2.299
1406	26504	2.2989
2159	5742	2.2989
3064	25978	2.2989
7480	658	2.2988
1387	2317	2.2987
2202	57192	2.2987
2260	80144	2.2986
2260	341640	2.2986
4853	4882	2.2985
4683	29851	2.2983
2719	9968	2.2983
1290	84627	2.2982
1137	2566	2.2982
925	64421	2.2981
2273	2318	2.2981
64175	4853	2.2979
51371	3853	2.2979
652	30062	2.2979
103	7389	2.2978
2202	55624	2.2975
2263	6913	2.2975
7454	204	2.2973
3674	94	2.2972
157570	4920	2.2972
4261	355	2.2971
6785	6103	2.2971
8625	355	2.2971
5994	355	2.2971
5993	355	2.2971
2245	4920	2.2967
2260	10225	2.2966
2317	9401	2.2966
4921	79158	2.2966
5159	5925	2.2966
5313	2235	2.2965
4221	5979	2.2965
5727	2719	2.2965
6247	5961	2.2965
7173	8030	2.2963
7173	8031	2.2963
7173	5108	2.2963
7173	9562	2.2963
7173	8805	2.2963
7173	9950	2.2963
7173	51592	2.2963
2161	5781	2.2962
146227	23064	2.2961
2512	65018	2.2959
9723	2260	2.2959
3040	212	2.2959
4627	7454	2.2958
51422	3920	2.2957
2317	9496	2.2957
1311	2720	2.2956
3766	7809	2.2954
4261	843	2.2953
843	8625	2.2953
843	5994	2.2953
843	5993	2.2953
145173	54903	2.2952
8106	58	2.2952
3295	5189	2.2949
3295	55670	2.2949
7048	81031	2.2948
100	1991	2.2947
4625	58	2.2946
1302	4882	2.2946
8115	1029	2.2945
6473	2261	2.2943
64175	3549	2.2943
25836	1146	2.2942
11081	7299	2.2942
3315	2617	2.2942
3239	7480	2.2941
1308	3853	2.2941
201163	1029	2.2941
1387	157680	2.294
1308	3861	2.294
2155	7010	2.2939
2155	9103	2.2939
4602	2242	2.2939
4602	5914	2.2939
4602	4342	2.2939
2242	3195	2.2939
2242	4342	2.2939
2242	5087	2.2939
5914	3195	2.2939
5914	4342	2.2939
5914	5087	2.2939
3195	4342	2.2939
4342	5087	2.2939
6023	2588	2.2938
4688	7374	2.2938
7374	653361	2.2938
10558	9927	2.2937
2263	6662	2.2936
6473	2192	2.2935
3854	57152	2.2935
3872	57152	2.2935
5354	57165	2.2934
1716	55687	2.2934
64421	4068	2.2934
164656	2694	2.2933
5741	2778	2.2933
4602	861	2.2933
861	2242	2.2933
861	5914	2.2933
861	3195	2.2933
861	5087	2.2933
9247	2778	2.2933
3236	10436	2.2932
57338	6908	2.2931
84572	2720	2.2931
1387	2316	2.293
1302	1298	2.293
344	2542	2.2926
64175	3930	2.2925
6399	9060	2.2925
948	3690	2.2924
545	1387	2.2924
8291	79147	2.2924
6697	5092	2.2924
2956	613	2.2923
3708	23064	2.2923
5395	613	2.2923
7849	7200	2.2921
10804	5818	2.2917
2617	1959	2.2916
958	23495	2.2915
3778	10159	2.2913
139285	2737	2.2912
2316	4322	2.2912
1281	84627	2.2912
1462	5080	2.2912
10516	2200	2.2909
219844	80144	2.2908
219844	341640	2.2908
3339	59341	2.2908
1356	80025	2.2907
24	6314	2.2907
3918	57152	2.2907
3914	57152	2.2907
7169	1292	2.2905
7415	203859	2.2904
3930	6662	2.2904
2978	1678	2.2903
3643	346171	2.2902
4210	114548	2.2901
4221	5573	2.2901
100151683	1280	2.2901
3853	127534	2.2901
3853	2707	2.2901
190	1187	2.29
4038	64327	2.29
336	3988	2.2899
3949	3988	2.2899
3988	2053	2.2899
11005	200942	2.2898
64175	1280	2.2897
8988	81846	2.2895
3930	57560	2.2895
10021	6335	2.2894
6697	2643	2.2894
26278	65055	2.2892
2121	64840	2.289
25782	2316	2.2889
2260	64324	2.2889
23405	79577	2.2889
2147	2812	2.2887
2147	2815	2.2887
2812	5054	2.2887
2815	5054	2.2887
2317	658	2.2887
54361	7380	2.2887
2260	7476	2.2885
5781	3998	2.2884
145173	26040	2.2884
7450	2623	2.2884
1280	5116	2.2884
4292	8115	2.2882
8115	4436	2.2882
103	7390	2.2882
9499	79147	2.2881
26121	54714	2.288
54714	762	2.288
54714	7287	2.288
3293	50506	2.2879
2304	50506	2.2879
1836	9496	2.2878
546	2737	2.2877
6340	6559	2.2877
6338	6559	2.2877
4647	79784	2.2876
4647	11078	2.2876
4647	71	2.2876
4647	1687	2.2876
10559	204	2.2876
5313	226	2.2875
2512	57338	2.2875
146227	54840	2.2874
3852	3918	2.2872
3852	3914	2.2872
207	79577	2.2872
54808	6913	2.287
3868	3854	2.2869
3868	3872	2.2869
11181	4175	2.2868
6389	617	2.2868
51715	54903	2.2868
5213	6710	2.2866
9051	695	2.2866
8557	57449	2.2865
54903	23322	2.2865
3861	57152	2.2864
3643	5078	2.2863
6442	4000	2.2863
29851	204	2.2863
4023	3988	2.2863
2121	7227	2.2862
157570	26040	2.2862
546	4920	2.2861
8438	7291	2.286
83990	7291	2.286
8493	7291	2.286
9821	7291	2.286
64421	7374	2.2858
2317	4998	2.2855
2737	4853	2.2855
284119	287	2.2854
10804	4487	2.2854
2697	9968	2.2854
23345	23224	2.2854
2294	78987	2.2853
4853	7227	2.2852
8048	788	2.2849
4998	6926	2.2848
3673	6916	2.2847
1717	2263	2.2846
1760	10021	2.2846
6687	118813	2.2846
5002	2064	2.2846
5728	3791	2.2844
729238	200942	2.2844
861	10456	2.2842
3717	613	2.2841
64421	3047	2.284
8481	6197	2.284
1588	1584	2.284
3640	54361	2.2838
23529	1292	2.2838
54361	122042	2.2838
4948	1121	2.2838
6323	57526	2.2837
10084	55636	2.2836
1836	1300	2.2836
2200	1290	2.2836
4688	2312	2.2835
25836	6299	2.2835
2312	653361	2.2835
8626	2261	2.2834
2990	84572	2.2833
1410	7273	2.2832
9719	1280	2.2831
5352	1278	2.283
7476	4998	2.283
930	3426	2.2828
3239	1280	2.2828
3702	3047	2.2828
2201	81794	2.2828
6473	64093	2.2826
4627	64805	2.2826
10117	2720	2.2826
7439	9573	2.2826
1278	2006	2.2826
1406	26121	2.2825
1406	762	2.2825
1406	7287	2.2825
26121	64218	2.2825
762	64218	2.2825
7287	64218	2.2825
25782	2200	2.2824
2697	6197	2.2823
2022	81031	2.2823
55636	64220	2.2823
3708	25814	2.2821
4948	7299	2.2821
60529	7291	2.282
7547	4851	2.282
7454	3047	2.282
1785	274	2.282
3207	84930	2.2819
3207	22852	2.2819
84572	1280	2.2818
1675	3561	2.2817
545	2121	2.2816
9573	5080	2.2816
1832	4000	2.2815
3239	2121	2.2813
26277	55505	2.2813
26277	55651	2.2813
51422	788	2.2811
4594	9056	2.281
2697	1001	2.281
11155	8291	2.2808
7077	207	2.2808
2998	9095	2.2806
930	7374	2.2805
7169	1293	2.2805
7169	1291	2.2805
2201	2317	2.2804
8200	64093	2.2803
4621	2260	2.2801
841	29851	2.2799
70	2702	2.2799
54806	4867	2.2799
4921	59341	2.2798
57379	23495	2.2794
2261	3339	2.2794
1716	196527	2.279
5376	2705	2.2789
2316	6910	2.2789
23095	4359	2.2787
91252	8838	2.2785
157680	1122	2.2784
6785	1001	2.2784
27249	1491	2.2783
6785	54714	2.2782
2937	3029	2.2781
3748	5582	2.2781
5727	2260	2.2781
26504	9227	2.2781
8540	8443	2.278
2271	2308	2.278
2271	5081	2.278
10021	7259	2.278
80324	23479	2.2777
5116	9451	2.2777
4703	7169	2.2776
6662	6913	2.2776
145173	2260	2.2773
64840	4998	2.2773
9531	23224	2.2773
2202	5538	2.2771
79152	123606	2.2771
11093	286	2.277
3691	1294	2.2769
778	1121	2.2769
3265	5605	2.2768
3265	5604	2.2768
8200	1301	2.2768
959	6948	2.2767
2263	6197	2.2767
286676	8022	2.2766
117531	8022	2.2766
7007	8022	2.2766
2299	8022	2.2766
8022	9132	2.2766
8022	5962	2.2766
8022	64699	2.2766
8022	2070	2.2766
8022	79977	2.2766
5116	4322	2.2765
5621	1639	2.2764
2316	4000	2.2763
4625	2010	2.2761
1280	1277	2.2761
5728	103	2.2759
2316	147372	2.2759
2201	157570	2.2758
1280	57560	2.2758
25782	64840	2.2756
4998	6662	2.2754
3912	30008	2.2753
7428	675	2.2751
5308	5080	2.275
1717	6299	2.275
4487	4792	2.275
5313	6710	2.2749
5244	2821	2.2749
5621	65018	2.2749
7020	2261	2.2748
3717	93183	2.2747
1311	124583	2.2746
4998	9496	2.2744
1122	10166	2.2744
1836	1146	2.2742
37	3033	2.2742
51715	2697	2.2742
226	286	2.2741
2978	6303	2.2739
9321	2317	2.2738
411	2799	2.2738
5727	9401	2.2737
2200	2719	2.2737
5158	1121	2.2737
25793	6531	2.2736
1785	9927	2.2736
51422	7139	2.2734
7476	9451	2.2734
392255	55636	2.2734
132158	153201	2.2733
132158	54716	2.2733
7048	78987	2.2733
4286	7399	2.2733
4286	79955	2.2733
59341	10683	2.2733
3766	6340	2.2732
3766	6338	2.2732
9719	7227	2.2731
55572	617	2.2731
617	4724	2.2731
617	91942	2.2731
6794	103	2.273
6473	64175	2.2729
10558	1785	2.2729
3145	5498	2.2729
4688	1675	2.2728
1675	653361	2.2728
3730	367	2.2727
147138	3791	2.2727
147138	5578	2.2727
7039	3791	2.2727
3791	11322	2.2727
5578	11322	2.2727
10594	7439	2.2726
843	4068	2.2726
2027	203859	2.2726
5897	200942	2.2726
5896	200942	2.2726
925	7374	2.2725
5745	6569	2.2724
6399	10683	2.2724
3759	23414	2.2724
29929	2155	2.2723
2263	5116	2.2723
6712	85300	2.2723
930	10559	2.2722
2121	4998	2.2722
1302	51168	2.2722
9639	1785	2.2722
3858	3857	2.2721
1144	285489	2.272
1134	285489	2.272
3239	91179	2.2719
7046	2316	2.2719
4148	3930	2.2718
554	5740	2.2717
554	5409	2.2717
959	4688	2.2716
959	653361	2.2716
7046	1278	2.2715
190	7809	2.2714
9723	64220	2.2713
7015	4487	2.2713
7012	4487	2.2713
3239	2261	2.2712
5742	3053	2.2712
1280	1146	2.2712
5663	3064	2.2712
2121	145173	2.2711
3664	1146	2.2711
2200	4313	2.271
3708	85300	2.2709
8546	1130	2.2709
1718	10225	2.2709
3759	4920	2.2709
2737	57167	2.2708
120892	6908	2.2707
4998	26040	2.2707
8443	3549	2.2706
8701	1080	2.2706
2120	5422	2.2705
4291	5422	2.2705
6455	5422	2.2705
2322	5422	2.2705
8021	5422	2.2705
8028	5422	2.2705
4026	5422	2.2705
23365	5422	2.2705
4869	5422	2.2705
8301	5422	2.2705
8833	5422	2.2705
54904	5422	2.2705
5422	1050	2.2705
3690	4352	2.2703
5741	6905	2.2703
9247	6905	2.2703
10002	9129	2.2702
3854	4792	2.2701
3872	4792	2.2701
25836	2719	2.27
5961	28982	2.27
3708	5621	2.2699
2261	7227	2.2699
64840	1122	2.2699
1280	6913	2.2699
525	116085	2.2697
7476	64093	2.2697
5621	5521	2.2697
57449	8898	2.2697
91179	7476	2.2694
56246	103	2.2694
10002	5950	2.2694
959	1991	2.2693
3673	2623	2.2693
3239	64840	2.2691
1836	4882	2.269
8085	2737	2.269
51715	10225	2.2689
8200	1302	2.2688
10913	55505	2.2687
10913	55651	2.2687
116085	10243	2.2687
55505	128178	2.2687
128178	55651	2.2687
25836	1717	2.2685
176	3549	2.2684
701	26040	2.2684
546	8481	2.2683
6770	7809	2.2683
7227	1513	2.2683
2261	64324	2.268
8600	10312	2.2679
3849	10682	2.2679
1300	7476	2.2677
64421	1535	2.2677
64421	1536	2.2677
28956	200942	2.2676
2263	8481	2.2675
2261	100151683	2.2675
860	10491	2.2675
2317	6223	2.2675
4261	731	2.2674
8625	731	2.2674
731	5994	2.2674
731	5993	2.2674
6663	8898	2.2674
4261	10559	2.2673
10559	8625	2.2673
10559	5994	2.2673
10559	5993	2.2673
22948	9927	2.2672
57379	5897	2.2672
57379	5896	2.2672
930	5199	2.2671
23600	2584	2.2671
3047	1675	2.2671
2200	145173	2.267
100	3981	2.2669
23495	732	2.2669
8626	3861	2.2668
2202	51	2.2667
10084	9723	2.2666
10585	2218	2.2665
34	229	2.2665
2261	80144	2.2663
2261	341640	2.2663
2978	1909	2.2661
1718	6913	2.2661
1641	170302	2.266
5742	3717	2.2659
23064	26353	2.2659
2261	124583	2.2658
6736	54361	2.2658
7490	7369	2.2657
6690	5078	2.2657
2153	2158	2.2656
2261	4148	2.2656
6770	1585	2.2655
26278	123606	2.2653
54880	2697	2.2653
1302	8838	2.2652
545	5116	2.2651
7486	2308	2.2647
7486	5081	2.2647
3690	2677	2.2646
2248	3082	2.2646
2248	51168	2.2646
10002	285440	2.2644
162417	5009	2.2644
23414	257	2.2643
26121	5158	2.2642
762	5158	2.2642
5158	7287	2.2642
5373	4351	2.2641
3791	5979	2.2641
3759	2316	2.2641
64840	8481	2.2641
2200	4882	2.264
1387	7291	2.2639
2512	6908	2.2636
64093	4920	2.2636
6473	9241	2.2634
5313	3040	2.2634
7078	6314	2.2634
788	6262	2.2633
132158	2731	2.2632
132158	2653	2.2632
132158	275	2.2632
7381	196527	2.2632
196527	27089	2.2632
196527	54902	2.2632
3239	5744	2.2631
6663	5077	2.2631
29851	3047	2.263
3040	3098	2.263
3040	669	2.263
11081	1545	2.2629
7306	10161	2.2627
145282	4038	2.2626
2260	5077	2.2624
5308	2301	2.2622
4920	6197	2.2622
4935	1130	2.2621
57379	4860	2.262
2316	7136	2.2619
2316	7140	2.2619
5795	283120	2.2617
283120	8313	2.2617
283120	27030	2.2617
283120	2033	2.2617
10084	2263	2.2616
2317	2719	2.2616
1301	9451	2.2615
54808	10683	2.2615
2316	6299	2.2614
23064	57679	2.2614
4292	4297	2.2613
4297	4436	2.2613
2200	2261	2.2613
10939	6314	2.2611
51360	3854	2.2611
51360	3872	2.2611
57379	355	2.2611
64093	6913	2.2608
219844	55636	2.2607
2192	7480	2.2607
64175	860	2.2607
3859	2301	2.2607
3850	2301	2.2607
5158	285440	2.2605
6197	9968	2.2605
80781	54714	2.2603
1188	1122	2.2603
10516	3912	2.2601
161742	7249	2.2601
149461	1188	2.26
1421	9150	2.2599
3778	8869	2.2598
64840	10225	2.2598
595	5795	2.2597
595	8313	2.2597
595	27030	2.2597
595	2033	2.2597
9211	477	2.2596
2332	254065	2.2596
22948	4803	2.2595
7428	4771	2.2595
3643	2645	2.2593
1282	7306	2.2593
2165	6916	2.2592
7046	78987	2.2592
6473	91179	2.2591
1308	488	2.259
9509	6654	2.259
6870	54361	2.2589
6866	54361	2.2589
6010	9129	2.2589
54361	26012	2.2589
54361	60675	2.2589
5313	6521	2.2588
10913	6768	2.2588
6768	128178	2.2588
64093	64840	2.2587
2201	3977	2.2586
1300	120227	2.2586
54714	6103	2.2586
3939	2027	2.2586
2120	1736	2.2585
4291	1736	2.2585
6455	1736	2.2585
1736	2322	2.2585
1736	8021	2.2585
1736	8028	2.2585
1736	4026	2.2585
1736	23365	2.2585
1736	4869	2.2585
1736	8301	2.2585
1736	8833	2.2585
1736	54904	2.2585
1736	1050	2.2585
7169	7170	2.2585
2263	5077	2.2584
9368	846	2.2583
64840	57167	2.2583
6389	1738	2.2582
2261	4853	2.2582
2260	4921	2.2582
79784	7401	2.2582
71	7401	2.2582
7401	1687	2.2582
50846	54361	2.2581
5538	8864	2.2581
10555	4000	2.258
64093	8481	2.258
6017	6102	2.2576
6315	6310	2.2575
6310	724066	2.2575
1675	5897	2.2574
1675	5896	2.2574
9241	7227	2.2573
64805	83706	2.2572
5340	6654	2.2571
5339	3868	2.2571
2697	1122	2.2569
6948	200942	2.2568
51422	6262	2.2566
8626	54880	2.2566
2703	5080	2.2566
1829	7168	2.2565
1829	7139	2.2565
2147	53	2.2565
25836	4853	2.2565
190	1188	2.2565
53	5054	2.2565
7401	7399	2.2564
7401	79955	2.2564
10913	10804	2.2563
51807	5048	2.2563
26121	1462	2.2563
7020	8481	2.2563
10804	128178	2.2563
100	3047	2.2563
762	1462	2.2563
7287	1462	2.2563
4261	1535	2.2562
4261	1536	2.2562
7010	3998	2.2562
8625	1535	2.2562
8625	1536	2.2562
81704	1535	2.2562
81704	1536	2.2562
9103	3998	2.2562
1121	64218	2.2562
5994	1535	2.2562
5994	1536	2.2562
5993	1535	2.2562
5993	1536	2.2562
3239	132884	2.256
57449	81857	2.256
80025	11315	2.256
3209	51715	2.2558
545	7476	2.2557
5727	2263	2.2557
6712	26278	2.2557
91179	3549	2.2556
4292	5728	2.2554
5728	4436	2.2554
190	6340	2.2554
190	6338	2.2554
551	6658	2.2553
103	28956	2.2553
2162	4627	2.2552
3630	5078	2.2552
81704	50615	2.2551
55145	25953	2.2551
11093	3043	2.255
10002	6121	2.255
9241	124583	2.2549
1813	478	2.2548
8910	478	2.2548
51360	2068	2.2548
1301	3339	2.2547
2121	5744	2.2546
2316	10269	2.2545
7048	2316	2.2544
2138	6299	2.2543
7849	389434	2.2543
8838	4313	2.2543
55806	80326	2.2542
545	3549	2.254
25836	2697	2.254
7020	10225	2.254
617	4723	2.254
3643	103	2.2538
23503	26278	2.2538
145173	2316	2.2538
4882	4313	2.2538
5373	3998	2.2536
6473	9496	2.2536
10483	3039	2.2534
64421	1675	2.2534
7476	4322	2.2533
3236	8200	2.2532
411	84572	2.2532
2317	1278	2.2532
8139	26090	2.2531
26121	9227	2.253
91252	1280	2.253
9227	762	2.253
9227	7287	2.253
9129	64218	2.253
9639	9990	2.2529
7849	7253	2.2529
207	1565	2.2529
6736	1588	2.2526
2260	132884	2.2525
2260	1280	2.2525
196527	10166	2.2524
958	4688	2.2523
958	653361	2.2523
3972	269	2.2522
3972	268	2.2522
930	732	2.2521
6712	22	2.2521
7374	1535	2.2521
7374	1536	2.2521
1187	6559	2.2521
64840	1947	2.2519
1387	8085	2.2518
2200	1281	2.2516
25836	9968	2.2513
7170	1293	2.2513
7170	1291	2.2513
51715	9451	2.2513
26040	10225	2.2513
139285	25836	2.2512
1387	54903	2.2512
9241	7291	2.2511
25836	1947	2.251
70	788	2.251
5745	1300	2.2509
3339	4853	2.2509
2316	4851	2.2509
9516	6663	2.2509
5538	54982	2.2509
2312	1535	2.2507
2312	1536	2.2507
2316	6223	2.2506
404672	6356	2.2505
6439	4093	2.2505
5244	286	2.2505
219844	9723	2.2504
4607	7139	2.2504
2260	2697	2.2503
2245	8481	2.2502
2261	79659	2.2501
554	6340	2.25
554	6338	2.25
2158	3818	2.25
595	4893	2.2499
7020	9401	2.2499
6870	3972	2.2498
6866	3972	2.2498
2200	2720	2.2498
410	5660	2.2498
3972	26012	2.2498
3972	60675	2.2498
546	2245	2.2496
2200	9968	2.2496
2235	3039	2.2495
51715	652	2.2495
90	658	2.2495
3239	25836	2.2493
103	50485	2.2493
958	1675	2.2492
4920	6662	2.2491
2956	6390	2.249
5395	6390	2.249
2316	79659	2.2488
472	5669	2.2488
445	8659	2.2487
3778	3786	2.2487
778	5080	2.2487
2778	5573	2.2486
3930	79158	2.2486
2260	64093	2.2484
113278	375790	2.2484
7077	1029	2.2483
8643	1029	2.2483
2263	4882	2.2483
157570	4851	2.2483
26278	81846	2.2483
51684	1029	2.2483
6598	1029	2.2483
145282	3549	2.2482
81031	30008	2.2482
6710	3040	2.248
9401	10225	2.2478
2110	1376	2.2477
2109	1376	2.2477
2108	1376	2.2477
3643	208	2.2476
3643	3159	2.2476
64840	2719	2.2476
25793	2512	2.2475
5314	2632	2.2475
8200	1298	2.2475
23495	355	2.2474
64324	26040	2.2474
2316	1277	2.2473
6442	859	2.2471
145173	1301	2.2471
545	4920	2.247
916	917	2.247
916	7535	2.247
25836	54903	2.247
2737	2697	2.247
6223	3930	2.247
546	51715	2.2469
5327	462	2.2469
3273	462	2.2469
25836	51715	2.2469
2263	147372	2.2468
717	5184	2.2466
5308	30813	2.2465
4851	2629	2.2465
375790	1144	2.2465
375790	1134	2.2465
1513	4313	2.2465
462	4351	2.2464
1387	2255	2.2463
51360	9076	2.2462
2263	860	2.2462
7170	1292	2.2462
8481	1947	2.2462
4920	4853	2.2462
6299	652	2.2462
8565	4000	2.2461
3674	2623	2.246
6247	6102	2.246
1836	5745	2.2459
10939	146057	2.2459
8200	2260	2.2458
2263	658	2.2458
28982	9927	2.2457
7021	7291	2.2456
145173	6299	2.2456
925	204	2.2455
25836	2317	2.2454
2317	79158	2.2454
546	55636	2.2453
545	64093	2.2453
3708	5521	2.2453
6323	10159	2.2452
5781	6795	2.2451
2201	875	2.2451
2737	6197	2.2451
8988	8557	2.2449
91179	1280	2.2448
4286	124590	2.2448
1756	7273	2.2447
5669	4860	2.2447
4920	9820	2.2447
4948	6591	2.2447
2192	132884	2.2445
2316	10491	2.2444
64421	200942	2.2444
91179	1146	2.2443
2260	8481	2.2443
6870	4692	2.2442
6870	6638	2.2442
6866	4692	2.2442
6866	6638	2.2442
4692	26012	2.2442
4692	60675	2.2442
2812	83706	2.2442
2815	83706	2.2442
64324	10225	2.2442
6638	26012	2.2442
6638	60675	2.2442
4703	4593	2.2441
7051	412	2.2441
7020	5077	2.244
3857	5669	2.2439
6473	1301	2.2438
1836	7476	2.2438
23418	7299	2.2438
2908	65266	2.2437
4292	201163	2.2435
6323	1476	2.2435
201163	4436	2.2435
3909	286077	2.2435
695	3561	2.2435
2512	5663	2.2434
2539	64240	2.2434
2539	64241	2.2434
5740	866	2.2434
2263	8438	2.2434
2263	83990	2.2434
2263	8493	2.2434
2263	9821	2.2434
866	5409	2.2434
103	4313	2.2434
10484	2316	2.2433
2956	8115	2.2432
5395	8115	2.2432
3209	9241	2.2431
10484	6197	2.2431
2990	2588	2.243
38	4594	2.243
25814	5621	2.2426
51371	488	2.2426
7454	64805	2.2425
9217	57449	2.2421
1756	23224	2.2421
103	368	2.2421
1675	1535	2.2421
1675	1536	2.2421
1103	375790	2.2421
7020	9968	2.242
2160	861	2.2418
1301	7227	2.2418
4983	254065	2.2417
9451	2588	2.2416
2978	4286	2.2415
64093	7291	2.2415
8139	54332	2.2414
3549	2588	2.2414
10084	2697	2.2413
525	2335	2.2413
2162	6916	2.2411
1387	2200	2.2411
